BGGId,Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,ComMinPlaytime,ComMaxPlaytime,IsReimplementation,Kickstarted,Score_strategygames,Score_abstracts,Score_familygames,Score_thematic,Score_cgs,Score_wargames,Score_partygames,Score_childrensgames,Rating,Avg_popularity_log,NumAlternates_log,NumImplementations_log,NumExpansions_log,NumWeightVotes_log,Cluster_KMeans,Cluster_Ward,Cluster_DBSCAN
29924,Monopoly: Transformers,2007,2.3333,2,6,10.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.51085950651685,0.0,0.0,0.0,1.3862943611198906,1,0,0
192656,Nightmarium,2014,1.4,2,5,6.0,10.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.658320100579444,1.6094379124341005,0.6931471805599453,0.0,2.3978952727983707,1,0,0
257076,Vollpfosten,2018,1.0,3,8,6.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.8140425970679424,0.0,0.0,0.0,0.6931471805599453,1,0,0
288583,Selfish: Zombie Edition,2019,1.5,2,5,8.0,10.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.248495242049359,0.6931471805599453,0.0,0.0,1.0986122886681098,1,0,0
7503,A Frozen Hell: The Battle of Tolvajärvi,2000,3.7143,2,2,14.0,240.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006123698714023,0.0,0.0,2,5.139712336371398,0.6931471805599453,0.0,0.0,2.70805020110221,0,1,0
198456,Motion Pictures: Movies Out of Cardboard,2016,2.0,2,4,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.224397690470298,0.0,0.0,0.0,0.6931471805599453,1,0,0
77,EastFront,1991,3.5889,2,2,13.0,240.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0086206896551724,0.0,0.0,3,6.069967608595926,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.51085950651685,0,1,0
31145,Are You Smarter Than a 5th Grader?,2007,1.4,2,4,8.0,30.0,30.0,0,0,0.0,0.0,0.0004382120946538,0.0,0.0,0.0,0.0,0.0,1,5.44097366694956,2.302585092994046,0.0,0.0,2.772588722239781,1,0,0
6605,Track,1975,1.25,2,2,8.0,20.0,20.0,0,0,0.0,0.000943396226415,0.0,0.0,0.0,0.0,0.0,0.0,1,4.169245870395218,1.3862943611198906,0.0,0.0,1.6094379124341005,1,0,0
118330,Roll to the South Pole,2012,1.625,2,5,10.0,45.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.598481197837295,0.0,0.6931471805599453,0.0,2.833213344056216,1,0,0
17710,Conquest of the Empire,2005,3.0633,2,6,11.0,180.0,240.0,1,0,0.0,0.0,0.0,0.0026109660574412,0.0,0.0023041474654377,0.0,0.0,2,7.551186867296149,0.0,1.0986122886681098,0.0,5.981414211254481,0,1,0
179385,Rome: City of Marble,2015,2.5385,2,4,12.0,45.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.266138468183802,0.0,0.0,0.6931471805599453,2.6390573296152584,0,0,0
254192,Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,2019,1.7037,2,2,8.0,30.0,60.0,1,0,0.0,0.0,0.0,0.0028089887640449,0.0,0.0,0.0,0.0,3,7.3154401438286145,1.9459101490553128,0.6931471805599453,1.6094379124341005,3.332204510175204,1,0,0
264656,Vivaldi,2019,2.5,5,5,10.0,10.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.071871706370042,0.0,0.0,0.0,1.0986122886681098,1,0,0
291572,Oath: Chronicles of Empire and Exile,2021,3.9969,1,6,13.0,45.0,120.0,0,1,0.0036363636363636,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3,8.289037098278483,1.0986122886681098,0.0,0.0,5.765191102784844,0,1,0
231450,Lucky's Misadventures,2018,2.5556,2,4,10.0,45.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.44097366694956,0.0,0.0,0.0,2.302585092994046,0,0,0
184688,TREXO,2015,1.25,2,2,6.0,10.0,20.0,0,0,0.0,0.0018214936247723,0.0,0.0,0.0,0.0,0.0,0.0,2,3.628775530044231,0.0,0.0,0.0,1.6094379124341005,1,0,0
1269,Skip-Bo,1967,1.2152,2,6,6.0,20.0,20.0,0,0,0.0,0.0,0.0004494382022471,0.0,0.0,0.0,0.0,0.0,1,8.538236878344586,1.3862943611198906,1.6094379124341005,0.0,5.802118375377063,1,0,0
172509,Asterix & Obelix: Das große Abenteuer,2016,1.5,2,4,10.0,40.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.23410650459726,0.6931471805599453,0.0,0.0,1.6094379124341005,1,0,0
57215,Googly Eyes,2008,1.25,4,12,6.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.854631045619675,1.6094379124341005,0.6931471805599453,0.0,1.6094379124341005,1,0,0
269145,Mū,2019,2.0,1,5,10.0,15.0,35.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.174387269895637,0.0,0.0,0.0,1.3862943611198906,1,0,0
113780,Titty Grab,2010,1.0,3,8,14.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.58351893845611,0.0,0.0,0.0,1.0986122886681098,1,0,0
58110,Horse Fever,2009,2.3689,2,6,10.0,90.0,90.0,0,0,0.0010526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.75886849827442,0.0,0.6931471805599453,0.0,4.6443908991413725,0,1,0
19803,Martian Chess,1995,2.4483,2,4,10.0,20.0,20.0,1,0,0.0,0.0041493775933609,0.0,0.0,0.0,0.0,0.0,0.0,2,5.2293244950610855,0.0,0.6931471805599453,0.0,3.4011973816621555,1,0,0
224815,Deca Slayer,2017,1.5,3,6,10.0,30.0,30.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.4148164574968725,0.0,0.6931471805599453,0.0,1.0986122886681098,1,0,0
5206,Ogre,1977,2.3469,1,3,10.0,45.0,45.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0035211267605633,0.0,0.0,2,7.967626739333816,1.9459101490553128,0.6931471805599453,3.091042453358316,5.68697535633982,0,1,0
205359,Star Wars: Destiny,2016,2.2692,2,2,9.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,3,7.944846711001996,0.6931471805599453,0.0,2.8903717578961645,4.3694478524670215,1,0,0
251441,Antinomy,2019,2.0,2,2,8.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.050519309889297,0.0,0.0,0.6931471805599453,1.791759469228055,1,0,0
3548,Assault on Hoth: The Empire Strikes Back,1988,2.209,2,2,12.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0017182130584192,0.0,0.0017825311942959,0.0,0.0,2,6.143470070588852,0.6931471805599453,0.0,0.0,4.219507705176107,0,1,0
55427,Mr. Jack in New York,2009,2.5346,2,2,11.0,30.0,30.0,1,0,0.0019047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.5685514293244225,0.6931471805599453,0.6931471805599453,0.0,5.075173815233827,0,1,0
217423,Cosmic Run: Rapid Fire,2017,2.0,1,2,8.0,20.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.706002231394514,0.0,0.6931471805599453,1.0986122886681098,1.791759469228055,1,0,0
41148,Fuzzy Tiger,2009,1.6,2,5,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.713572066704308,0.6931471805599453,0.0,0.0,1.791759469228055,1,0,0
195353,"Pacific Fury: Guadalcanal, 1942",2015,2.5455,2,2,14.0,60.0,120.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0009861932938856,0.0,0.0,3,5.049856007249537,1.0986122886681098,0.6931471805599453,0.0,2.4849066497880004,0,1,0
173486,Dune: The Dice Game,2015,2.875,3,8,12.0,30.0,120.0,1,0,0.0,0.0,0.0,0.0013623978201634,0.0,0.0,0.0,0.0,2,5.8971538676367405,0.6931471805599453,1.3862943611198906,0.0,3.218875824868201,0,0,0
236301,Living Planet,2019,3.6129,1,4,14.0,30.0,120.0,0,1,0.0006587615283267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.236369590203704,0.0,0.0,1.3862943611198906,3.4657359027997265,0,1,0
22476,Universal Fighting System: Street Fighter,2006,2.6111,2,6,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,2,4.418840607796598,0.6931471805599453,0.0,0.0,2.9444389791664403,0,0,0
3430,The Three Stooges Card Game,1998,1.3333,2,3,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.060443010546419,0.0,0.0,0.0,1.9459101490553128,1,0,0
6119,Laser Attack,1978,1.1667,2,4,4.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022026431718061,1,4.204692619390966,0.0,0.0,0.0,1.9459101490553128,1,0,0
205057,Word Domination,2017,1.875,2,4,11.0,20.0,45.0,0,1,0.0007782101167315,0.0,0.001233045622688,0.0,0.0,0.0,0.0,0.0,2,6.470283374738886,0.6931471805599453,0.0,0.6931471805599453,2.833213344056216,1,0,0
207910,Subatomic: An Atom Building Game,2018,2.0714,2,4,9.0,40.0,60.0,0,1,0.000735294117647,0.0,0.0011402508551881,0.0018018018018018,0.0,0.0,0.0,0.0,3,6.734591659972948,1.3862943611198906,0.0,0.6931471805599453,2.70805020110221,1,0,0
175221,Orphan Black: The Card Game,2015,2.0,3,6,12.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.846808319938465,0.0,0.0,0.0,1.0986122886681098,1,0,0
13493,Bell-Bottomed Badassses on the Mean Streets of Funk,2004,1.4783,2,6,14.0,20.0,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.326256735237278,0.0,0.0,0.0,3.1780538303479458,1,0,0
18563,Scavenger Hunt,2005,1.4286,2,6,9.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.7992275112828016,0.0,0.0,0.0,2.079441541679836,1,0,0
226605,Fire Tower,2019,1.8636,2,4,8.0,15.0,30.0,0,1,0.0,0.0053191489361702,0.0,0.0,0.0,0.0,0.0,0.0,3,6.27789583765811,0.0,0.0,0.6931471805599453,3.1354942159291497,1,0,0
169574,Zombie Run!,2014,1.0,2,7,6.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.158883083359672,0.0,0.0,0.0,1.0986122886681098,1,0,0
34599,Toledo,2008,2.177,2,4,9.0,45.0,60.0,0,0,0.000738552437223,0.0,0.0011273957158962,0.0,0.0,0.0,0.0,0.0,2,6.9719812512814086,0.6931471805599453,0.0,0.0,5.3471075307174685,0,0,0
264669,Antietam 1862,2019,2.625,1,2,15.0,60.0,300.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0008912655971479,0.0,0.0,3,4.733270188615407,0.0,0.0,0.0,2.833213344056216,0,1,0
67627,U-Build Mouse Trap,2010,1.0,2,4,6.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013831258644536,1,3.957633516680199,0.6931471805599453,0.0,0.0,0.6931471805599453,1,0,0
216695,Blindes Huhn extrem,2017,1.0,3,5,10.0,20.0,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.884994333040227,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1,0,0
158243,Dragon Slayer,2014,1.0795,2,5,6.0,15.0,15.0,0,1,0.0,0.0,0.0004897159647404,0.0,0.0,0.0,0.0,0.0,1,7.106879324452127,0.0,0.0,0.0,4.48863636973214,1,0,0
259830,Hedgehog Roll,2019,1.0,1,4,3.0,20.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,2,5.462418377228463,2.19722457733622,0.0,0.0,2.079441541679836,1,0,0
10256,Thirty Years War: the Great War 1618-1648,1995,2.8333,2,4,12.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003373819163292,0.0,0.0,2,4.7847100998201695,0.0,0.0,0.0,2.5649493574615367,0,0,0
207,Twitch,1998,1.1667,3,6,12.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.882801922586371,0.6931471805599453,0.0,0.0,2.9444389791664403,1,0,0
73759,Kemomimi Panic,2010,2.0,4,8,10.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.224397690470298,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1,0,0
3538,Gnome Tribes,2001,1.5,2,4,10.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0002886836027713,0.0,0.0,1,4.060443010546419,1.0986122886681098,0.0,0.0,1.6094379124341005,1,0,0
115944,another damn Civilization game,2011,1.9286,2,4,10.0,40.0,40.0,0,0,0.0004452359750667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.422848629194137,0.6931471805599453,0.0,0.0,2.70805020110221,1,0,0
4252,The Big Red One: The Game of the First Infantry Division at the Battle of the Bulge,1979,2.4118,2,2,14.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.000432525951557,0.0,0.0,2,4.817589773939326,1.6094379124341005,0.6931471805599453,0.0,2.8903717578961645,0,1,0
148660,Clumsy Thief,2013,1.0,2,6,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.15366113937852,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1,0,0
162559,Smash Up: Munchkin,2015,2.1786,2,4,10.0,30.0,45.0,0,0,0.0007836990595611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.562854391904552,0.6931471805599453,0.0,0.6931471805599453,3.367295829986474,1,0,0
182062,Movie Buff,2015,1.0,2,16,10.0,15.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.884994333040227,0.0,0.0,0.0,1.3862943611198906,1,0,0
2290,Good & Bad Ghosts,1980,1.3083,2,2,6.0,15.0,15.0,1,0,0.0,0.0055865921787709,0.0011248593925759,0.0,0.0,0.0,0.0,0.0,2,6.658866477916069,3.332204510175204,0.6931471805599453,0.0,4.897839799950911,1,0,0
128352,Chaos & Alchemy,2012,2.0833,2,5,8.0,20.0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.168588259873252,0.0,0.0,1.3862943611198906,2.5649493574615367,1,0,0
2049,Target,1997,1.4091,2,4,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.48863636973214,0.0,0.0,0.0,3.1354942159291497,1,0,0
2429,Barnabas Collins Dark Shadows Game,1969,1.75,2,4,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6463198396951406,0.0,0.0,0.0,1.6094379124341005,1,0,0
181327,Die holde Isolde,2015,1.7222,2,5,9.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.4510384535657,0.0,0.0,0.0,2.9444389791664403,1,0,0
1799,Warlord: Saga of the Storm,2001,2.7073,2,4,12.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,2,5.513428746164983,0.0,0.0,2.5649493574615367,3.737669618283368,0,0,0
8008,The Construction Game,1993,1.6,2,6,12.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.982792076316353,0.0,0.0,0.0,1.791759469228055,1,0,0
5248,The Lord of the Rings Tarot Deck and Card Game,1997,1.4,2,6,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.841558964052322,1.0986122886681098,0.0,0.0,2.772588722239781,1,0,0
86768,Abetto,2010,2.2222,2,4,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4863551900024623,0.0,0.0,0.0,2.302585092994046,1,0,0
287821,Good Cop Bad Cop (Third Edition),2019,1.0,4,8,12.0,20.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.3652195163575005,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0,0
177725,They Come Unseen,2015,2.7692,2,5,13.0,80.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0008613264427217,0.0,0.0,2,5.816118604050453,0.0,0.0,0.0,2.6390573296152584,0,1,0
2373,Vendetta,1991,2.0,3,5,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.019381523748645,0.0,0.0,0.0,0.6931471805599453,1,0,0
66256,Triplica,2010,1.0,1,6,7.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4657359027997265,0.0,0.0,0.0,0.6931471805599453,1,0,0
10221,Over the Top! Four Battles from World War One,1997,2.125,2,2,14.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004120313143798,0.0,0.0,2,4.390325437488577,1.0986122886681098,0.0,0.0,2.19722457733622,0,1,0
182194,AYA,2015,1.6,2,5,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.594711379601839,0.6931471805599453,0.0,0.0,1.791759469228055,1,0,0
4259,The Trojan War: The Game of Gods & Heroes,1981,2.625,2,2,16.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003202049311559,0.0,0.0,2,4.229263880121471,0.0,0.0,0.0,2.19722457733622,0,1,0
25081,Wyprawa,2005,1.25,2,5,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.662587827025453,0.0,0.0,0.0,2.19722457733622,1,0,0
283387,Rocketmen,2021,2.62,1,4,11.0,30.0,90.0,0,1,0.0009115770282588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.99515546926297,0.0,0.0,0.0,3.9318256327243257,0,0,0
235534,Pummeleinhorn: Der Kekfe Marathon,2017,1.0,2,5,5.0,10.0,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.864232341591797,0.0,0.6931471805599453,0.0,1.3862943611198906,1,0,0
173637,Monopoly:  80th Anniversary Edition,2015,1.6667,2,8,10.0,30.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.225746673713202,1.0986122886681098,0.0,0.0,1.3862943611198906,0,0,0
7715,Porca Miseria,1999,1.0,3,8,4.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015060240963855,1,4.121743536410215,0.6931471805599453,0.0,0.0,1.6094379124341005,1,0,0
36789,Anno Domini: Showbizz,2008,2.0,2,8,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.253245844807957,0.6931471805599453,0.0,0.0,1.3862943611198906,1,0,0
160773,First to Fight,2014,2.2,2,4,11.0,60.0,60.0,0,0,0.0004482294935006,0.0,0.0,0.0,0.0,0.0003188775510204,0.0,0.0,1,4.503506532211591,0.0,0.0,0.6931471805599453,1.791759469228055,1,0,0
1044,Gunslinger,1982,3.2927,2,7,14.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0025380710659898,0.0,0.003731343283582,0.0,0.0,2,6.858565034791365,0.0,0.0,0.0,4.820281565605037,0,0,0
119109,"Go Goblin, Go!",2012,1.8,2,6,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.7303333289420975,0.0,0.0,0.0,1.791759469228055,1,0,0
15614,Fantasi,1989,1.0,3,12,10.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5361166995615263,0.0,0.0,0.0,1.791759469228055,1,0,0
17075,Giza,2005,1.434,2,6,6.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.946393025367902,0.6931471805599453,0.0,0.0,3.9889840465642745,1,0,0
6380,WarCry,2003,2.4,2,4,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0066225165562913,0.0,0.0,0.0,2,4.560869927091511,0.6931471805599453,0.0,0.0,2.772588722239781,1,0,0
319031,Project L: Kickstarter Edition,2020,1.0,1,5,10.0,20.0,40.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.90527477843843,0.0,0.0,1.6094379124341005,0.6931471805599453,1,0,0
13642,Louis XIV,2005,3.0055,2,4,12.0,75.0,100.0,0,0,0.0021367521367521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.799616696933118,1.0986122886681098,0.6931471805599453,1.0986122886681098,6.598509028614515,0,1,0
266188,Seven Bridges,2020,2.5,1,6,9.0,15.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.739792912179234,0.0,0.0,0.0,2.19722457733622,0,0,0
137336,Archer: The Danger Zone! Board Game,2014,1.4615,2,8,16.0,40.0,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.358157366904054,0.0,0.0,0.0,2.6390573296152584,1,0,0
5923,Hell Hath No Fury,1985,2.7,2,2,16.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.000545553737043,0.0,0.0,2,4.872649551122353,0.0,0.0,0.0,2.3978952727983707,0,1,0
192,Nicht die Bohne!,1999,1.3619,3,6,8.0,45.0,45.0,0,0,0.0,0.0,0.0009775171065493,0.0,0.0,0.0,0.0,0.0,2,6.1555655577884085,1.6094379124341005,0.0,0.0,4.663439094112067,1,0,0
21072,Santoska,2005,1.25,2,6,7.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.007333185232471,0.6931471805599453,0.0,0.0,2.19722457733622,1,0,0
113517,Quadefy,2011,1.0,2,2,10.0,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.884994333040227,0.0,0.0,0.0,1.0986122886681098,1,0,0
870,Empires of the Ancient World,2000,2.9759,3,5,14.0,120.0,180.0,0,0,0.000639795265515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.87117838123348,0.0,0.0,0.0,4.430816798843313,0,0,0
2307,Greyhawk Adventures: Wars,1991,2.2727,2,6,13.0,180.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003461405330564,0.0,0.0,1,5.255757752129241,0.0,0.0,0.0,3.1354942159291497,0,0,0
244995,Illusion,2018,1.0526,2,5,7.0,15.0,15.0,0,0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,2,7.66105638236183,1.3862943611198906,0.0,0.0,4.343805421853684,1,0,0
194298,Expedition: The Roleplaying Card Game,2016,1.3333,1,6,8.0,15.0,90.0,0,0,0.0,0.0,0.0,0.0012254901960784,0.0,0.0,0.0,0.0,2,6.1107279679348,0.0,0.0,1.6094379124341005,1.3862943611198906,1,0,0
205507,Key to the City: London,2016,2.8,2,6,11.0,90.0,120.0,1,1,0.001039501039501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.907755278982137,0.0,0.6931471805599453,0.0,3.044522437723423,0,1,0
272215,Glory,2019,1.4545,2,4,10.0,90.0,90.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.339467020255086,0.0,0.6931471805599453,0.0,2.4849066497880004,1,0,0
11629,Guillotine,1983,1.5,4,4,10.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.332204510175204,0.6931471805599453,0.0,0.0,1.9459101490553128,1,0,0
11110,A Famous Victory,1994,3.5714,1,4,14.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004803073967339,0.0,0.0,2,4.697445462097262,0.0,0.6931471805599453,0.0,2.70805020110221,0,1,0
191475,Wizard: Jubiläumsedition,2016,2.0,3,6,10.0,45.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.764145624383292,1.0986122886681098,0.6931471805599453,0.0,2.19722457733622,1,0,0
60872,Rio Grande,2009,1.5,2,5,8.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.258096538021482,0.0,0.0,0.0,1.6094379124341005,1,0,0
5666,Strolling Bowling,1979,1.0,2,8,8.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4231762883809305,0.6931471805599453,0.0,0.0,1.791759469228055,1,0,0
6283,The Ungame,1973,1.2083,2,6,5.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.236441962829949,0.6931471805599453,0.0,0.0,3.218875824868201,1,0,0
3425,Skunk,1953,1.0,2,8,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.204692619390966,0.6931471805599453,0.0,0.0,1.3862943611198906,1,0,0
21188,Liar!,2005,1.3636,2,2,10.0,5.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.9789251552376097,0.0,0.0,0.0,2.4849066497880004,1,0,0
37497,Bilekuosi,2008,2.6667,2,6,16.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.218875824868201,0.6931471805599453,0.0,0.0,1.9459101490553128,0,1,0
12267,Dwarves and Dice,2004,1.0,2,8,4.0,5.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575,1,3.957633516680199,1.9459101490553128,0.0,0.0,1.6094379124341005,1,0,0
236108,Intelle,2017,2.0,2,2,10.0,15.0,15.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.179502370562408,0.0,0.0,0.6931471805599453,1.3862943611198906,1,0,0
17804,Dungeons & Dragons Basic Game,2004,3.0351,2,5,7.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0017921146953405,0.0,0.0,0.0,0.0,2,6.509762185712674,1.3862943611198906,0.0,0.0,4.060443010546419,0,0,0
155113,Ark of Animals,2014,1.0,2,4,5.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4231762883809305,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,1,0,0
230246,Photofinish: The Final Rush,2017,2.0,2,6,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.106080330722856,0.0,0.0,0.0,0.6931471805599453,1,0,0
218491,Gorizia 1916: La sesta battaglia dell'Isonzo,2016,3.0,2,4,16.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005841121495327,0.0,0.0,3,4.243721963296702,0.0,0.0,0.0,1.0986122886681098,0,1,0
